# z         Log L_0.5-2keV
      1.80190      44.3131
     0.234600      42.6740
      1.25750      44.0009
      1.70490      44.6848
     0.945200      43.9882
     0.760200      43.5791
      3.32540      44.8412
     0.982500      43.5512
      2.74850      44.8755
      1.88930      44.6347
      1.77490      44.1010
      1.03410      44.1531
     0.200000      41.9568
      2.28910      44.9040
      1.81050      44.2682
      2.76790      44.6916
      1.75310      43.9706
      1.03090      43.3053
      1.20360      43.7648
      1.69640      44.4262
     0.492300      43.3819
     0.707800      43.8285
      1.11820      43.9678
      1.27380      43.9120
     0.396200      42.8812
      1.50020      44.3589
     0.630400      42.9212
      1.61990      44.2240
      1.03990      43.7889
     0.902200      44.2129
      2.68530      44.7172
      1.12710      44.0438
     0.542300      43.3382
     0.701600      43.7408
      1.97990      44.9092
      1.33140      44.0803
     0.255100      41.9407
      2.27420      44.4597
     0.492100      43.0747
     0.362400      42.7270
      2.16410      44.2744
     0.677200      43.1310
     0.695000      43.1705
    0.0434000      40.2908
      1.04540      43.8325
      1.98800      44.3478
      1.67060      44.1000
      1.01800      43.4991
     0.182600      42.0117
      1.60770      44.1977
      1.62910      44.0219
     0.571200      42.7481
     0.469800      43.0853
     0.671800      42.9560
     0.446200      42.6582
     0.857500      44.0031
     0.674100      43.1339
     0.485600      42.8807
     0.431600      42.7159
    0.0400000      40.3382
     0.636700      42.9496
     0.860600      43.5457
     0.634300      42.9227
     0.646800      42.8236
      1.16350      43.8775
     0.487000      42.8446
      1.05230      43.9386
      1.01570      43.5132
    0.0768000      40.7589
     0.692500      43.1914
      1.36650      43.7038
      2.08960      44.1934
     0.429800      43.0988
    0.0647000      41.0743
     0.930600      43.6198
     0.772700      43.3239
     0.481600      43.1685
     0.893100      43.8262
      1.00690      43.7444
     0.819000      43.0416
     0.826800      43.2300
     0.762800      44.1010
     0.390700      42.4630
     0.500200      42.8335
     0.289500      42.6849
     0.906300      43.5624
     0.104200      41.2186
     0.531500      43.1032
     0.305600      42.5590
      2.90470      44.5119
     0.474000      43.1636
     0.291900      42.3356
     0.260000      41.9315
      1.49780      44.0780
     0.605000      42.9372
     0.393800      42.5679
     0.147400      41.7668
     0.189500      41.6808
     0.456600      42.6595
      1.52960      43.8912
     0.735400      43.1493
     0.727600      43.0474
     0.558900      42.6811
     0.672300      42.9183
      1.70910      44.4950
      2.62170      44.5126
      2.68740      44.6854
      1.08950      43.5604
      1.14400      43.8012
     0.611100      43.0588
     0.448200      43.0714
     0.323300      42.6826
     0.308800      42.5037
     0.633700      43.0531
     0.158400      41.7198
     0.314900      42.6480
      1.80620      44.4427
     0.302400      42.4319
     0.766000      43.7244
     0.255900      42.3426
     0.251700      42.4825
     0.565900      43.1556
     0.855000      43.4458
     0.199400      42.7630
      1.77190      44.2192
     0.186500      41.7482
     0.606300      43.3714
     0.521500      43.2105
     0.445700      42.7107
     0.571300      43.1683
     0.891600      43.5359
     0.417100      42.7842
    0.0993000      41.3773
      1.79100      44.4752
      1.01090      44.1089
      1.41350      44.1355
      1.64080      44.1288
     0.637400      43.5675
     0.680600      43.7509
     0.671000      43.0956
     0.794000      43.3943
     0.179000      41.8516
      1.70570      44.2720
    0.0719000      41.2466
     0.213000      42.2685
     0.854400      43.1889
     0.214300      42.0983
      1.21680      43.9332
     0.162900      41.4907
     0.299000      42.2735
     0.610800      43.5759
     0.903200      43.4186
     0.179800      42.7095
      1.01770      43.7816
    0.0566000      41.5585
     0.917100      43.1820
     0.779200      43.7228
     0.278800      42.0020
     0.674300      43.4817
     0.517900      43.5171
     0.877100      43.5162
      2.68470      44.6592
     0.250800      42.0702
     0.171500      41.8030
      2.06800      44.9310
     0.434500      43.6548
     0.798700      43.2102
      1.65190      44.1786
     0.755900      43.1013
      1.27950      44.0243
     0.576900      42.7498
     0.627800      42.8585
     0.737000      42.9844
    0.0367000      41.2874
     0.178800      42.1011
     0.521400      42.8530
      1.23120      43.6795
    0.0400000      40.7305
     0.261000      42.1900
     0.661400      43.1595
      1.65620      44.3813
     0.523700      43.0251
     0.299700      42.1929
     0.528100      42.7724
     0.645000      42.9960
      2.82850      44.9754
     0.588200      42.8817
     0.497500      42.9570
      1.11680      43.4487
      1.19890      43.7534
     0.822800      43.1882
      1.11940      44.0850
     0.222500      42.0156
     0.437100      42.6650
     0.984300      43.4111
     0.945600      43.3818
      1.85920      44.1253
     0.638000      44.5742
    0.0726000      41.2105
     0.813900      43.2706
     0.316400      42.4963
     0.184500      41.8318
      1.02200      43.6322
      1.06820      44.3395
      1.80790      44.2349
      3.20810      44.6801
      2.67030      44.7105
      2.41470      44.6802
     0.775200      43.3899
      1.86020      44.2299
      2.14230      44.2061
      1.84650      43.9656
     0.953400      44.6715
      2.35860      44.4635
      1.02460      43.9834
      1.01800      44.3285
      1.74720      44.8176
      2.13500      44.3331
     0.567200      42.9874
      1.24600      44.4329
     0.263800      43.3999
      1.87830      44.4719
      1.29090      43.8971
     0.998300      44.1864
      2.86480      44.8550
      1.00750      44.0218
     0.510000      43.0225
      1.23230      43.8117
      1.23770      44.3946
     0.497400      42.9725
      1.47410      44.2922
      1.07050      43.6597
      1.31980      43.3762
      1.72670      44.0960
     0.956000      43.2536
      1.99530      44.2922
      1.21220      43.5744
     0.657400      44.0707
      1.54410      44.4414
      1.94720      43.8712
     0.672500      42.7632
     0.244200      43.1645
      2.21620      44.3351
      1.75440      44.2650
     0.890600      43.2617
     0.554900      42.4632
      1.38770      43.9831
      2.36680      44.2912
      2.41680      44.8177
      1.96150      43.9272
      1.92750      44.4598
     0.941100      44.1344
      2.56200      44.4109
      1.26360      44.2072
      1.92920      44.1820
     0.420000      42.8936
      2.54660      44.1772
     0.670400      43.2449
     0.699200      43.3676
      1.86400      44.4717
      3.00030      44.2715
     0.900000      43.1495
     0.642900      43.5928
      1.39350      44.5397
     0.597100      43.0179
     0.399500      43.4536
     0.344700      42.3917
      1.09800      43.2686
      2.51110      44.2591
      1.84860      44.3548
      1.02090      43.4206
      1.97710      44.6916
     0.967700      43.8583
      1.39470      44.2155
     0.185000      41.8184
      1.71870      44.0860
      1.06500      43.9876
      1.48660      43.8298
      1.92320      44.6933
     0.404900      42.5659
      2.58970      44.2620
      2.75110      44.5265
     0.857800      43.1326
      1.59300      43.9449
      2.07570      44.2828
      2.45780      44.0058
     0.617500      42.8070
     0.410500      42.4232
      1.63220      44.2187
      1.96520      44.6710
      1.13500      43.6245
      2.81450      44.3872
      2.00670      43.8736
      1.14740      43.4028
      2.22880      44.4858
      1.85090      44.0153
      1.90980      44.2606
      1.87550      44.7293
     0.390700      42.5705
      1.83860      43.9049
      1.02870      43.7805
     0.629600      43.1556
     0.801600      44.4816
      1.03410      43.3933
     0.872200      43.9656
     0.950600      43.7464
      1.08340      43.9616
      1.19930      44.4891
      2.59690      44.8529
      1.87470      44.1698
      1.75200      43.7361
      1.25030      44.2023
      1.54510      44.3852
     0.753700      43.4724
      1.62470      43.7389
      2.11900      44.4938
      1.90930      44.1083
      2.83090      44.6992
      2.06970      44.5720
     0.694500      43.2387
     0.981400      42.9474
     0.374300      42.7715
     0.996400      44.4832
      1.82390      44.3749
     0.973900      43.1018
     0.737000      43.3007
     0.482800      43.7867
      1.10640      43.9811
     0.748100      43.3907
      1.60070      44.0154
      1.54690      44.2408
      1.54850      43.8795
      1.52900      43.6116
      2.00270      45.2783
      3.12180      44.4970
      1.01020      44.2033
      2.72770      44.5081
      2.84970      44.7440
     0.887600      43.4023
      2.12440      44.8784
     0.622000      42.9200
      1.75180      44.6490
     0.885400      43.8685
     0.819200      44.4752
     0.779400      43.5078
     0.765700      43.5477
      1.81110      44.7107
      2.92390      44.4761
      1.22840      44.0961
     0.403300      43.1035
      1.24300      43.9372
      2.15070      44.4301
      3.03380      45.0219
      2.33840      44.2765
      1.60370      44.3348
     0.949500      44.4989
     0.684500      43.4235
     0.910700      43.5504
      2.25670      44.5721
     0.492100      43.0248
      1.64270      44.1168
      1.18360      44.2578
      1.40150      44.1407
      1.03540      43.6451
     0.650700      43.2594
     0.300800      43.7087
      2.30200      44.3972
      1.45120      44.1959
      1.71340      44.6135
      1.86230      44.3847
      1.00010      43.4538
      1.39690      43.7934
      1.16670      43.4208
     0.817400      43.2112
     0.670000      42.9363
      2.25220      44.4985
      1.65830      43.5884
      1.11060      44.1592
      2.41580      44.4795
     0.737100      43.4457
     0.942400      43.1931
      2.18070      44.3806
     0.668200      43.2195
      1.44950      44.4130
      1.41760      44.5607
      1.19080      43.8760
      1.96390      44.8193
     0.571000      43.7257
      2.19720      45.1366
      1.13290      44.1854
      1.27190      43.9905
      1.24530      44.0476
      1.99340      45.1752
     0.197900      42.0813
      1.04050      44.0778
     0.433900      43.4915
      1.54950      44.1581
      1.87180      44.2464
      1.19650      43.7550
      2.10110      44.7762
      2.43130      44.3493
     0.690700      44.2663
      1.13450      44.1029
      2.40760      44.2606
     0.460200      44.0542
      2.30390      44.0557
      2.10960      44.4397
      2.71590      44.5145
     0.368000      42.6416
      1.20700      44.0370
      2.94660      44.7080
     0.571000      43.7774
      2.99840      44.7486
      2.51140      44.5127
      1.81400      44.2274
      1.65550      43.8991
      1.73770      43.9624
     0.735200      43.1435
      1.74890      44.0523
      1.06660      43.4379
     0.492400      42.6584
     0.649000      43.2172
      1.14630      43.8586
      1.90220      44.4304
      1.23880      44.3024
      1.35230      43.9160
      1.43510      44.0468
     0.530500      43.6518
      1.08110      44.7648
     0.260300      42.8758
      1.93430      44.4102
      2.06140      44.6953
      1.19510      43.9879
     0.384600      42.4139
     0.691500      43.7954
      1.03130      43.8363
      1.00330      43.9684
      1.49470      43.8172
     0.685700      43.3130
      1.35420      43.7236
      2.73760      44.4458
      1.63840      43.9974
     0.621800      43.5941
      2.72160      44.5337
     0.138500      43.3783
     0.616200      43.2140
      1.01750      43.3758
     0.982000      43.4003
      1.80490      44.8575
      2.16420      44.3829
     0.809100      43.2166
      1.91570      43.9849
      2.44310      44.5970
      2.15930      44.3635
      2.46840      44.8878
      1.06180      43.4788
      2.10170      44.1977
      1.46930      43.7854
      1.89150      44.6651
     0.862700      43.5350
     0.762300      43.3380
      2.70350      44.7033
      2.06560      44.2960
      1.20120      43.7195
     0.508300      42.8521
      1.58690      44.4709
     0.635600      43.1203
      5.34700      44.9398
     0.954900      43.3134
      2.16470      43.9196
      1.78050      44.3154
     0.724600      43.8462
      2.55770      44.7541
      1.20370      44.0489
     0.862700      43.1209
     0.857400      43.0437
     0.926800      43.9171
      1.99480      44.2050
      1.24740      44.0613
      1.16760      44.3046
      1.15160      44.0233
      2.15100      44.6132
      1.17300      43.7447
      1.76520      44.1553
      1.32470      44.0134
     0.645100      43.6196
      2.07990      44.4151
      2.16840      45.2064
      2.52490      44.9517
      1.05480      43.6763
      2.68480      44.5615
      1.27300      44.1451
      1.46690      44.0321
      2.93490      45.0570
      1.28480      43.7059
      2.69730      44.7531
      1.64870      44.7462
     0.605700      43.4264
      2.19000      44.3227
     0.554600      42.8997
      1.64430      44.0301
      1.19640      43.8640
      1.47970      43.6845
     0.869000      44.0985
     0.520400      44.1226
     0.984700      43.1865
     0.238200      42.3141
      1.16150      43.7888
      1.88060      43.9536
     0.366100      42.6992
     0.684600      43.3520
      4.35000      44.5078
      1.73670      43.6256
     0.691500      43.6807
      2.82210      44.6230
      1.41430      43.3765
      1.76020      44.2169
     0.973300      43.1847
      1.53300      44.6721
      2.56270      44.0041
      1.84340      43.3693
     0.348900      42.9020
      3.00240      44.2221
     0.868300      43.1341
      1.14060      44.2178
      1.26960      43.7265
    0.0916000      41.2642
      1.85850      44.3417
      1.43510      44.1108
      2.26200      44.1352
      1.75270      43.4192
      2.64510      44.2312
      1.02360      43.1566
      2.19300      44.0009
      1.89020      44.7535
      1.47700      44.0993
      1.02780      43.6970
     0.404900      42.6628
      1.04640      44.3043
      1.29760      43.4225
      1.21460      44.1083
      1.50680      43.9023
      1.88180      43.8633
      1.06980      43.6189
      1.41900      43.5142
      1.27720      43.5564
     0.410700      42.4975
      1.55620      43.8167
      1.96350      44.0847
      1.51770      44.3535
      1.24160      43.3002
      1.74890      44.8505
     0.900600      43.0183
      1.45900      43.8780
      2.36270      44.3470
      1.44890      44.0811
      2.74350      44.3865
     0.958200      43.3713
     0.411900      44.4164
      1.10960      43.5392
      1.25490      43.8767
      1.35260      43.9923
      2.82210      45.4544
     0.834300      43.1802
      2.64290      44.4859
      1.09180      43.8857
      2.10420      44.7153
      2.36130      44.6273
      1.71150      44.1269
     0.679400      43.1671
      1.03840      43.8271
     0.496300      42.6921
      1.59320      44.0465
      1.44890      44.0967
     0.574800      42.7544
      1.46970      43.6784
     0.963700      43.6684
      1.81480      44.2508
     0.868400      43.6497
     0.237500      43.0190
      1.06780      43.6268
      1.80940      44.5971
     0.881600      43.6528
      1.70390      44.3492
      2.33010      44.4284
      1.37390      44.1325
     0.682700      43.3112
      1.48040      44.3817
      2.04600      44.4436
      1.00990      43.6923
      1.58290      44.0681
     0.699200      43.3017
     0.357200      42.8280
      1.54750      44.1221
     0.738600      43.1937
    0.0950000      42.3502
      1.98120      44.3344
     0.622600      43.3621
     0.703000      43.8151
      2.11390      45.2337
    0.0479000      41.5885
     0.230000      41.9519
      1.44300      44.1766
      1.83840      44.3459
     0.657800      43.2434
      1.91790      44.3081
      1.73370      44.5040
      2.15990      44.5251
      1.25520      44.5144
      2.19970      44.6630
     0.711400      42.7652
      1.84220      44.1458
     0.830000      44.6525
      1.73970      44.6280
      1.16890      43.7090
      1.19490      43.8204
      1.23400      44.2250
      1.36690      43.7954
     0.866700      43.6617
     0.614600      43.2047
      1.85040      44.3004
      1.10790      43.2884
      2.05590      44.8465
      1.17130      43.7572
      1.70660      44.3012
      1.65160      44.2934
      3.18120      44.4461
      1.45060      43.7860
     0.724900      43.1820
     0.853600      43.2219
      2.05820      44.1736
      1.25770      43.7955
      2.63090      44.5187
     0.906500      43.4947
     0.698000      43.7710
     0.629200      43.5262
      1.90460      44.3938
      2.51780      45.7731
      1.02670      43.3032
     0.787500      43.3756
      1.53090      44.3097
      2.52950      44.8870
      1.78410      44.1881
      2.95690      44.8047
     0.631600      44.0449
      2.58300      44.6522
      1.84570      44.4289
     0.743600      43.4271
      2.02960      44.0872
      1.42020      43.9557
      1.86150      44.6887
      1.86870      44.1710
      1.59920      43.9757
      1.95820      44.5868
      1.05850      43.7772
      1.88170      44.2567
     0.772200      43.5793
     0.404700      42.8445
     0.794700      44.1704
     0.901200      43.9009
     0.745700      44.0412
      3.24640      45.4397
      1.04330      43.4904
      2.27610      44.4885
      1.46350      44.2015
      2.64570      44.9338
      2.32670      44.3759
      1.35010      43.6076
      1.01020      43.8103
      3.44260      44.4342
      1.20910      44.3526
      1.50500      43.8979
     0.773400      43.1987
      1.17010      43.9110
     0.813800      43.1032
     0.835000      43.1154
      1.24000      43.8349
     0.935600      42.9908
      1.30940      43.7315
      1.65450      43.9632
     0.649600      42.5057
     0.433400      42.2741
     0.602400      43.1403
      2.33640      44.6352
      1.96170      44.4838
     0.547000      42.8255
      2.57520      44.5636
     0.764400      42.7539
      3.22300      44.5736
      3.36040      44.6927
      2.15250      44.1800
      1.62900      43.7964
     0.665500      43.3788
      1.13560      43.8293
      1.92640      44.0196
      1.86850      44.2351
      1.05460      43.1960
      1.94080      44.5744
      2.87670      45.1151
     0.905900      44.4822
      1.29380      43.8955
      1.75040      43.8622
     0.360000      42.5794
     0.493800      42.6377
     0.700400      43.0685
     0.673800      43.3037
      2.74110      44.5092
      2.68990      44.4105
      3.14850      44.6311
      1.68060      43.9113
     0.704100      42.8869
      1.21860      43.8952
      1.55030      44.3317
      1.98580      44.8952
      1.15240      43.9432
      1.95180      44.5262
      2.72450      44.3366
     0.745500      42.8521
     0.950200      43.5925
      2.53090      44.6923
     0.383800      42.9147
      2.12140      44.3187
     0.605200      42.7606
      1.67600      43.7436
     0.386700      43.0228
      2.63410      44.6374
      1.77980      44.4705
      1.29450      44.1235
     0.745800      43.8764
     0.335200      44.1120
      2.00320      45.0675
      1.45550      44.3032
      1.12780      44.0669
      1.55410      44.2405
      1.14300      44.2384
     0.597600      43.5841
     0.697400      43.9220
      1.84640      44.8471
     0.619500      42.6810
      1.24510      44.1792
      1.49580      44.0812
      1.47340      44.1893
      1.23280      43.9276
      2.98540      44.6829
     0.184700      42.4890
      2.11820      44.1435
      1.09380      44.1972
     0.926400      43.4627
      2.04310      44.1336
      2.14040      44.2473
      1.88420      43.9985
      1.00250      43.7447
     0.848400      44.0440
     0.559800      43.5200
      1.61420      44.1887
      1.15530      43.8096
     0.980000      43.4810
      1.80060      44.3372
     0.891100      43.4133
      2.90630      44.6497
      2.76480      44.8958
      1.04800      43.8522
     0.614600      43.2575
      1.70690      44.1847
      1.05440      43.8700
      2.62760      44.5146
     0.443400      42.9194
      1.22650      43.9830
      5.64570      45.3092
      1.47550      44.1615
      1.44710      44.4622
      1.12900      43.4073
     0.658300      42.7414
     0.408300      42.9892
      1.06490      43.4493
      1.86060      44.3761
     0.895700      43.2056
      1.39850      43.7789
      1.66630      44.7858
     0.750500      44.1976
      1.31240      43.4357
      1.22910      44.1041
      1.32220      44.7922
      1.28100      44.3042
     0.154000      41.9237
      2.28310      44.0809
      2.65830      44.4169
      1.63180      43.6716
      2.48760      44.2594
      1.33190      43.6582
      2.35440      44.2425
      1.23480      43.6412
     0.537700      43.1344
      1.86500      45.0208
      2.69550      44.4174
      1.92510      44.4438
      1.96230      44.3832
      1.98360      44.7627
     0.873100      43.9759
      1.12450      43.8024
      1.74690      44.0189
      1.26400      44.5203
     0.841500      43.8029
      1.82060      44.8237
      1.99380      44.7987
      1.28050      44.2018
     0.334900      42.6296
     0.547100      42.9214
      1.96620      44.7722
      1.78350      44.7938
      2.05120      44.4543
      1.43670      44.0360
     0.637300      42.9866
      1.20800      43.9629
      1.75140      44.5999
     0.897300      43.3323
     0.121600      41.5175
     0.583100      42.9476
     0.849800      43.5096
      1.71300      44.0958
     0.200500      41.9179
     0.865000      43.7531
     0.410900      43.5266
     0.979800      43.6728
     0.635700      43.1001
      1.27130      43.5479
     0.497900      42.4466
     0.286000      41.9264
     0.924400      43.0591
     0.734900      43.3014
      1.18000      43.4688
      1.05230      43.1042
     0.533400      42.3226
     0.501500      43.0683
     0.178600      41.5727
      2.26010      44.2929
     0.693800      43.2909
      1.44080      44.0932
     0.985900      43.4216
     0.525200      43.0500
      1.25200      43.3979
     0.546800      42.4388
     0.785100      42.9706
      1.26270      43.4287
     0.277500      42.2720
     0.629700      42.9999
      1.05790      43.0688
     0.604400      42.9479
     0.594500      43.2678
      1.83980      44.0441
     0.962800      43.5435
    0.0459000      40.9719
      1.24990      43.6023
     0.488800      43.2683
      3.60690      45.2073
      2.42600      44.1991
     0.631500      43.4466
     0.693400      43.0808
     0.643100      43.9491
     0.458500      42.2621
     0.915200      43.1292
     0.487300      43.5098
    0.0862000      41.0167
     0.651500      43.2152
      2.64560      44.3153
     0.302500      42.2583
     0.708800      42.9582
     0.549900      43.0376
     0.396100      43.2307
     0.821600      43.5802
     0.630200      42.9765
     0.882000      43.5411
      1.30770      43.7429
     0.783100      43.2320
    0.0886000      41.3770
     0.332000      41.9818
      1.00720      43.7537
    0.0502000      41.3051
      1.29640      43.3598
     0.816600      42.8129
      1.18030      44.0610
     0.955700      43.3911
    0.0445000      40.2725
     0.158800      41.5606
     0.644000      42.6225
     0.755700      43.1796
     0.409700      42.6753
     0.167000      41.4930
    0.0400000      40.3057
     0.486100      42.9903
      1.35060      43.9090
     0.626200      42.6313
     0.716800      44.0106
     0.203300      41.6434
      1.06260      43.4595
      1.01810      43.2060
     0.756400      43.3871
     0.177700      41.4598
     0.450700      42.6636
     0.712400      43.2258
     0.885000      43.4455
     0.468200      42.4240
     0.626300      44.0193
      1.01170      43.4719
      1.61040      43.6404
     0.497600      42.3921
     0.891300      44.0330
     0.177000      42.2136
     0.894900      43.4349
     0.747800      43.1238
     0.311100      42.3258
     0.790700      43.2861
     0.713300      43.4762
     0.374600      43.7869
     0.452600      42.8708
      2.14970      44.1528
     0.666400      43.1491
     0.493800      44.0637
     0.975600      43.6951
     0.494500      43.6253
     0.218500      41.9836
     0.478900      42.7257
     0.902100      43.2942
     0.202200      42.5110
     0.514900      43.6102
     0.232900      42.1125
      2.30600      44.4987
     0.114100      41.5088
     0.302300      41.9068
     0.314200      42.1091
      1.50500      43.8041
      1.29300      44.0488
     0.821600      42.9295
      1.54120      43.7126
     0.570300      43.0322
     0.164500      41.7361
    0.0616000      41.4213
      2.69460      44.8516
     0.405100      42.8945
     0.272200      43.7510
      1.57580      44.5718
      2.79810      44.7480
      1.91510      44.5912
     0.313600      42.9428
    0.0649000      42.0632
     0.874600      43.5857
     0.662100      43.5388
     0.542000      43.0553
      2.34580      44.1873
     0.457300      42.6787
     0.375300      42.1593
     0.909700      43.3838
      3.86480      44.9603
    0.0691000      40.4409
     0.236400      42.2824
     0.631400      43.4823
      1.26680      43.5381
     0.999100      43.3923
     0.644000      42.8829
     0.227900      42.5436
     0.271000      42.3290
     0.617900      43.0443
     0.691800      43.3906
     0.531800      42.7853
     0.329600      42.3760
      1.29580      43.9664
     0.611900      43.2119
      2.56790      44.5813
    0.0688000      40.5403
    0.0878000      40.8860
     0.761700      43.1172
      1.28300      43.6384
      1.82230      43.8468
      1.41080      44.0049
     0.721600      43.5115
     0.809600      43.1124
     0.414600      42.3449
     0.248300      42.4306
     0.565300      42.9332
      2.23930      44.3271
     0.735700      43.3257
      1.06990      44.2831
      1.15300      43.6415
     0.119100      41.8814
      1.95920      44.1282
     0.193900      41.6999
      1.12830      43.6974
      1.07940      43.7467
     0.300500      42.4999
     0.654400      43.6518
      1.12230      43.5107
     0.302300      42.8670
      1.63690      44.3004
     0.162900      41.4975
      1.47500      44.1741
     0.805200      43.9952
     0.628300      43.1316
     0.745500      43.3052
     0.649300      42.6417
     0.642100      42.9973
     0.939300      43.7296
     0.471700      42.7881
     0.581700      42.8815
     0.805700      42.7787
      1.03720      43.0598
      1.07600      43.1244
     0.712400      43.1700
      1.22730      43.5429
      1.05270      43.1817
     0.404100      42.7480
     0.930000      43.6467
     0.176500      41.7709
     0.154500      41.6446
     0.958900      43.5794
      2.28710      43.9488
      1.92830      44.0112
      1.31890      43.7490
     0.204900      42.0269
     0.561300      42.9304
      1.65630      43.9833
     0.101100      41.3525
     0.341600      42.8644
     0.818500      43.4185
     0.150600      42.0335
      3.04530      44.8093
     0.690600      43.4077
      1.04790      43.4782
     0.139700      41.6226
     0.172200      41.3747
     0.259200      42.6932
     0.193400      41.5356
      1.82190      44.0321
     0.291800      42.4296
     0.848700      43.3207
     0.414400      43.3841
     0.107800      41.1013
     0.531600      42.7593
      1.46010      43.8480
     0.513100      42.7289
     0.183100      41.9997
     0.339500      42.2193
     0.545600      42.8392
     0.741200      43.6271
      1.39460      44.3550
     0.289300      43.0873
     0.126000      41.8788
      1.86320      44.2564
     0.162500      41.7577
     0.884800      43.4118
      1.19570      43.8951
     0.609800      43.3385
     0.418800      42.8214
      1.69230      43.6575
     0.703400      43.3933
     0.720000      42.7440
     0.119700      41.5537
     0.784100      43.7588
      1.15070      43.7091
     0.262000      42.3609
     0.289400      42.2918
     0.517000      42.6748
    0.0557000      41.1210
     0.171400      42.1615
     0.570100      42.8009
      1.31290      44.3635
      1.02530      43.4903
      1.64770      44.0442
     0.652400      43.2469
     0.645900      43.1989
     0.399600      42.6437
     0.400000      42.9082
      1.35040      43.8703
     0.156100      41.5533
      1.60290      43.9612
     0.873000      43.5552
     0.639100      43.3695
     0.756200      43.2626
     0.276000      42.1930
     0.646300      43.6779
     0.189100      41.8361
     0.331600      42.6525
     0.297000      41.9610
     0.507000      43.3273
     0.427000      42.7817
     0.456100      42.3586
     0.618700      43.1549
    0.0650000      40.1846
      1.38430      43.4543
     0.140200      41.3355
     0.208100      42.8775
      1.40770      43.5249
      1.29350      43.8198
     0.650300      43.3660
      2.05640      43.9743
     0.137100      41.7175
     0.506600      42.4311
     0.413800      42.7886
     0.608900      43.1656
     0.911900      43.6593
     0.615200      42.8306
     0.561300      42.9301
     0.628200      42.9843
      1.04720      43.4754
      2.38020      44.2982
      1.96200      44.1651
     0.362500      42.8733
     0.656300      42.8835
     0.748700      43.5293
    0.0801000      41.1521
     0.260600      42.1750
      2.04530      44.4217
     0.537100      43.5910
      1.49550      43.7352
     0.261000      42.3912
    0.0400000      40.3918
      2.36740      44.1703
     0.654800      43.0558
      1.89650      44.5182
     0.145700      41.5091
     0.549900      42.8400
      1.30790      44.2102
     0.643900      42.6902
     0.900900      43.0840
     0.329300      42.4440
     0.855000      42.9933
    0.0393000      40.0373
      1.01990      43.7977
    0.0520000      40.3659
      1.22300      43.5385
    0.0468000      40.3361
      1.89910      44.0482
     0.406900      42.6441
     0.152100      41.3192
     0.264800      42.4386
     0.678000      43.0219
     0.457900      42.7283
     0.566100      43.8834
     0.271400      42.6547
     0.350400      42.9432
     0.825700      43.0362
     0.203900      41.6182
     0.230900      41.8034
     0.455700      42.5614
     0.784600      43.1423
     0.352700      42.2380
      1.02500      43.4406
     0.159600      42.6100
      1.27260      43.9389
     0.972900      43.7453
     0.551000      43.1828
     0.496300      43.0193
     0.939700      43.4576
     0.682900      43.3067
     0.557600      42.9301
      1.08770      43.4684
     0.302300      42.2940
     0.139100      42.1221
     0.257300      42.4645
    0.0588000      40.3432
     0.891000      43.4982
     0.796400      43.3012
      1.38420      43.5096
     0.302300      42.1360
     0.589200      42.6780
     0.224300      41.6207
     0.419400      42.2577
     0.574700      42.4800
     0.641100      42.7758
     0.235600      42.5671
     0.926200      42.9267
     0.261400      42.4964
     0.745400      43.6155
     0.769400      43.2102
     0.713900      43.2787
     0.101300      41.3650
     0.141600      41.6721
     0.605200      43.3392
     0.933500      43.5823
     0.940900      43.2385
     0.805500      43.6813
     0.844400      43.5906
     0.671600      43.4213
     0.487300      43.6417
      1.85860      44.9154
     0.611300      43.7165
      1.69510      44.1827
      2.18980      44.2253
     0.368500      42.1022
      2.04170      44.1826
      1.38900      44.3065
      2.71260      44.6149
      2.70410      44.3404
      2.71330      44.6952
      1.26010      43.7296
      2.76430      44.8734
      1.74780      44.7975
      2.34750      44.8802
      1.39390      44.4987
      2.11730      44.1928
     0.627500      43.0762
      3.05740      44.3759
     0.747300      42.3672
     0.995800      44.4300
      1.53850      44.0699
      1.02330      43.3651
      2.03280      43.8579
      1.61070      43.4015
     0.554300      42.6028
     0.721700      43.1313
      2.59980      44.2070
      2.13010      43.8409
      3.47140      45.0660
     0.970500      43.1133
      3.81630      44.2602
      1.42800      44.0598
      2.04040      44.2032
      1.67010      44.2580
      2.52640      44.7685
      1.79020      44.2204
     0.622800      43.4065
      2.08090      44.3603
      1.82430      44.4885
      2.01620      44.4343
      1.48230      44.2395
      4.36980      45.0071
      2.08380      44.3523
      2.01360      44.4347
      3.24420      45.1525
     0.442900      43.3092
      1.66440      44.2798
     0.695400      44.0075
      1.27510      43.6276
      1.54390      43.9417
      1.07980      44.2507
      2.53680      44.4531
     0.384500      42.6718
      1.69120      45.3060
     0.609500      44.1229
      1.62070      44.5698
     0.674200      43.7138
      1.54560      44.2164
      1.24890      44.4901
      1.58070      45.0385
      1.52360      44.3665
     0.838900      43.4700
      1.41350      44.2760
      1.98850      44.3761
     0.642600      43.2635
      3.19010      44.9407
      1.62640      44.2352
     0.434500      42.8496
     0.728300      44.1151
     0.896400      44.1012
      2.20000      44.7250
      1.81110      44.7141
      1.65150      44.2164
      1.16470      44.1173
     0.423600      43.0665
      1.59360      44.4114
      2.23960      44.6834
      1.51890      45.1291
      2.82550      45.0875
     0.717400      44.4831
      2.05030      44.8583
      1.81960      44.5802
      1.95160      44.2859
      1.24580      44.7365
     0.833400      43.7704
